imdb_title_id,director_id,movies_number
tt4677348,nm5872651,1
tt4677578,nm0406936,4
tt4677924,nm3894334,1
tt4678184,nm2190385,1
tt4678200,nm5123627,1
tt4678298,nm0112647,13
tt4678788,nm0430782,27
tt4679092,nm0258932,1
tt4679144,nm0367959,1
tt4679186,nm0430485,21
tt4679210,nm4737195,3
tt4679238,nm1265673,1
tt4679438,nm1076864,1
tt4680182,nm1443023,4
tt4680196,nm2294243,4
tt4680278,nm1540978,3
tt4680368,nm6131392,1
tt4680564,nm3351235,7
tt4680568,nm0272626,1
tt4680980,nm1424878,4
tt4681414,nm2432984,6
tt4681454,nm1310794,2
tt4682136,nm1555287,2
tt4682266,nm1837748,3
tt4682562,nm2974384,1
tt4682708,nm5495378,1
tt4682780,nm3146718,6
tt4682786,nm0291205,7
tt4682788,nm0508208,7
tt4682804,nm1279638,1
tt4684028,nm1378015,4
tt4684258,nm1754432,9
tt4684710,nm1168135,6
tt4685428,nm1359410,1
tt4685636,nm7704725,2
tt4685750,nm0043953,5
tt4685806,nm1950060,2
tt4685940,nm1596592,1
tt4685968,nm7326067,1
tt4686108,nm0753526,2
tt4686500,nm0474910,1
tt4686604,nm2660795,1
tt4686692,nm0009463,8
tt4686844,nm0406334,4
tt4686862,nm3282636,2
tt4687108,nm0622112,6
tt4687276,nm0666388,2
tt4687358,nm3240303,1
tt4687410,nm2759405,3
tt4687464,nm3613117,1
tt4687848,nm0227625,8
tt4687856,nm0001206,20
tt4688294,nm0274842,6
tt4688446,nm7329756,1
tt4689996,nm1823279,6
tt4690052,nm0510623,7
tt4690134,nm0321453,5
tt4690878,nm0633729,13
tt4691166,nm3008853,3
tt4691348,nm2621812,3
tt4691804,nm3255587,5
tt4691974,nm3028737,3
tt4692234,nm0326937,4
tt4692242,nm0326937,4
tt4692368,nm7397878,3
tt4692646,nm4296196,1
tt4693358,nm2279930,2
tt4693418,nm1148187,2
tt4693464,nm0195264,6
tt4693588,nm0553237,1
tt4693612,nm1416796,2
tt4693860,nm1555204,2
tt4694366,nm5097773,1
tt4694404,nm0735083,5
tt4694518,nm1715460,2
tt4694544,nm0191502,1
tt4694546,nm6248956,1
tt4695012,nm4099092,2
tt4695098,nm1156853,1
tt4695462,nm0437625,5
tt4695548,nm7335981,1
tt4696010,nm4805705,2
tt4696222,nm1235290,1
tt4696310,nm0989197,2
tt4696502,nm1942158,2
tt4697026,nm6273700,1
tt4697076,nm2559488,5
tt4697228,nm2934181,1
tt4697586,nm3891102,1
tt4697944,nm0125340,1
tt4698584,nm1883257,8
tt4698684,nm0169806,3
tt4699130,nm2147659,2
tt4699202,nm2384379,1
tt4699254,nm7339977,2
tt4699388,nm1016687,7
tt4699434,nm3262576,10
tt4699444,nm0183419,2
tt4699534,nm0785515,3
tt4699624,nm1497680,5
tt4699658,nm2373617,2
tt4700190,nm2879882,3
tt4700248,nm0255615,2
tt4700756,nm0225621,1
tt4700872,nm4716316,1
tt4701182,nm1325899,2
tt4701578,nm3359146,16
tt4701630,nm7342751,1
tt4701660,nm0159507,3
tt4701688,nm7342819,2
tt4701702,nm1299690,7
tt4701724,nm0661910,3
tt4701906,nm1618692,2
tt4701908,nm5621501,1
tt4702118,nm4029670,3
tt4702346,nm7343521,1
tt4702528,nm6937276,1
tt4702752,nm1243740,7
tt4702826,nm1593204,2
tt4703048,nm1089736,4
tt4703424,nm7344457,2
tt4703676,nm0865572,4
tt4704422,nm0274337,1
tt4705170,nm1135329,3
tt4705740,nm3515157,4
tt4706702,nm1650373,4
tt4706888,nm4104486,1
tt4707274,nm1197064,3
tt4707756,nm2183781,2
tt4707940,nm7326029,2
tt4708300,nm3619473,1
tt4708346,nm2705923,2
tt4708348,nm1536498,4
tt4709318,nm3042863,4
tt4711724,nm1552888,1
tt4711924,nm1989547,3
tt4711952,nm0117698,5
tt4712076,nm4227232,3
tt4712086,nm2020359,1
tt4712618,nm0074410,1
tt4712754,nm1043852,3
tt4712818,nm1856736,3
tt4713312,nm4496548,1
tt4713440,nm4438034,3
tt4714204,nm5216653,2
tt4714454,nm3504356,5
tt4714568,nm1244603,1
tt4714710,nm0106068,3
tt4714782,nm0000801,18
tt4714896,nm0793812,5
tt4714924,nm1890655,1
tt4715356,nm1274203,2
tt4715652,nm0000694,22
tt4716728,nm0760754,5
tt4716958,nm3422061,1
tt4717194,nm7355036,1
tt4717204,nm1077107,4
tt4717208,nm0934698,2
tt4717402,nm0632722,1
tt4717422,nm2253036,1
tt4717534,nm7355262,1
tt4717644,nm1729447,12
tt4717746,nm1953143,13
tt4718500,nm7356134,1
tt4718728,nm1436449,2
tt4718762,nm3990580,5
tt4719236,nm1699879,2
tt4720596,nm3611504,2
tt4720654,nm0898773,4
tt4720674,nm0100433,4
tt4720702,nm5732579,3
tt4721124,nm1659505,2
tt4721400,nm1729237,1
tt4721404,nm2749225,2
tt4723246,nm1543775,1
tt4723718,nm7360351,1
tt4723724,nm0002692,1
tt4725842,nm1618621,1
tt4726636,nm0241622,10
tt4726988,nm0138759,9
tt4727128,nm0307981,1
tt4727512,nm2270180,4
tt4727756,nm3487064,2
tt4728582,nm0075087,4
tt4729430,nm0655053,1
tt4729560,nm0165290,2
tt4729642,nm3307804,2
tt4729726,nm0270099,6
tt4729766,nm0116511,6
tt4729790,nm1597823,2
tt4729794,nm5028357,3
tt4729896,nm3782307,1
tt4729990,nm0509828,2
tt4730224,nm5078817,2
tt4730638,nm5096896,1
tt4730706,nm1093324,1
tt4730838,nm1302411,10
tt4730986,nm3997700,1
tt4731008,nm1062463,2
tt4731132,nm3368610,3
tt4731136,nm0893659,10
tt4731148,nm0094080,6
tt4731504,nm7368361,1
tt4733536,nm0522393,7
tt4733620,nm0603758,4
tt4733640,nm0575726,2
tt4733736,nm0295105,4
tt4734102,nm0386985,1
tt4735974,nm3359146,16
tt4736026,nm1126847,6
tt4736040,nm1110725,2
tt4736486,nm0148053,1
tt4738174,nm0221662,7
tt4738360,nm0310168,9
tt4738466,nm5526516,3
tt4738626,nm7064373,1
tt4738802,nm3768714,1
tt4739392,nm2098978,1
tt4741170,nm4631348,2
tt4741354,nm0640913,4
tt4741376,nm0216816,2
tt4741708,nm0513371,7
tt4741764,nm1916385,1
tt4741768,nm3019669,1
tt4741774,nm0337833,6
tt4741864,nm4196169,3
tt4742556,nm1651446,6
tt4742670,nm0893676,10
tt4743226,nm5684993,1
tt4743562,nm0579079,7
tt4744086,nm2669564,5
tt4744132,nm0154113,15
tt4746102,nm1083077,1
tt4746216,nm7377071,1
tt4746484,nm1050098,6
tt4746506,nm0069166,23
tt4746516,nm0220774,3
tt4747380,nm4553400,1
tt4747848,nm0303503,5
tt4757160,nm0903438,9
tt4757570,nm3171891,4
tt4758646,nm2391575,4
tt4759902,nm4414683,4
tt4760086,nm7380843,1
tt4760108,nm1335378,9
tt4760656,nm3620498,1
tt4761100,nm1153918,3
tt4761270,nm1252884,4
tt4761916,nm0839812,1
tt4762592,nm0784805,11
tt4762758,nm2710748,1
tt4762824,nm2095817,3
tt4762826,nm7383220,1
tt4763168,nm0666806,6
tt4763340,nm2348076,2
tt4764370,nm4918048,1
tt4764380,nm3888113,2
tt4764490,nm4317471,2
tt4764942,nm6356309,10
tt4765188,nm0832187,2
tt4765240,nm5033906,1
tt4765284,nm2586324,3
tt4765604,nm1346885,6
tt4765610,nm0524451,1
tt4765708,nm7385244,1
tt4765862,nm0051396,2
tt4765870,nm2441292,1
tt4765928,nm1139041,1
tt4766112,nm0881372,10
tt4766604,nm3866538,4
tt4766630,nm0825973,6
tt4767340,nm4705578,1
tt4767538,nm2196782,5
tt4767884,nm0524006,1
tt4768160,nm3754584,1
tt4768468,nm4009616,1
tt4768586,nm5963396,1
tt4768656,nm2846368,5
tt4768764,nm0753423,9
tt4768776,nm0393254,25
tt4768812,nm5664775,4
tt4768902,nm0166393,2
tt4768926,nm3351491,2
tt4769214,nm0533564,11
tt4769758,nm4271478,1
tt4769824,nm0441090,3
tt4769836,nm0109359,9
tt4771160,nm1370536,1
tt4771704,nm2091448,4
tt4771796,nm4110102,10
tt4771812,nm3235404,2
tt4771896,nm1666855,1
tt4771932,nm3123366,2
tt4771956,nm0134503,7
tt4772750,nm4851516,1
tt4772856,nm8468135,1
tt4773054,nm7391788,1
tt4773084,nm1126847,6
tt4773112,nm1298259,7
tt4773212,nm1425585,9
tt4773438,nm2279646,6
tt4773642,nm1643699,1
tt4773854,nm5820412,1
tt4776556,nm0889402,53
tt4776564,nm1914394,12
tt4776964,nm1903612,1
tt4776998,nm0313623,5
tt4777004,nm1586120,2
tt4777008,nm1461392,5
tt4777584,nm3707393,1
tt4777660,nm0553379,7
tt4778424,nm3929133,1
tt4778500,nm3608044,3
tt4778602,nm5156780,1
tt4778988,nm0001661,18
tt4779026,nm1286934,1
tt4779296,nm2694154,2
tt4779344,nm2386189,1
tt4779682,nm0005509,13
tt4779826,nm1075618,14
tt4780578,nm2093933,4
tt4780662,nm3152327,3
tt4780842,nm1992193,6
tt4781446,nm0372421,4
tt4781612,nm2495732,1
tt4781886,nm1219266,2
tt4782322,nm3416937,1
tt4783254,nm0529616,1
tt4785358,nm6776950,1
tt4785440,nm2357225,7
tt4785524,nm2022104,1
tt4785662,nm1332703,1
tt4786132,nm3495453,1
tt4786222,nm3220988,1
tt4786282,nm2497546,3
tt4786606,nm3668049,1
tt4786638,nm6405547,2
tt4786802,nm0232504,15
tt4787478,nm1569942,1
tt4788602,nm3292009,5
tt4788638,nm0482592,19
tt4788722,nm1729063,3
tt4788744,nm0784805,11
tt4788934,nm7403142,3
tt4788944,nm0497398,2
tt4789290,nm0994379,7
tt4789618,nm4374310,1
tt4789822,nm4674346,1
tt4791322,nm0069818,2
tt4791594,nm0477041,11
tt4792524,nm1449526,1
tt4792648,nm3501272,1
tt4794512,nm0317908,1
tt4794754,nm0080787,2
tt4795022,nm3091318,1
tt4795062,nm0701650,7
tt4795124,nm0547800,2
tt4795546,nm0094274,8
tt4795730,nm3480614,1
tt4796122,nm0402493,2
tt4796254,nm7410109,1
tt4796568,nm4071227,2
tt4796634,nm4463312,4
tt4796654,nm7410546,1
tt4796742,nm0364154,2
tt4796848,nm4470672,1
tt4797160,nm1950018,3
tt4797490,nm1448482,16
tt4799050,nm3622659,1
tt4799064,nm1088485,1
tt4799066,nm1228976,6
tt4800046,nm1759824,5
tt4800070,nm1140103,1
tt4800590,nm0205779,6
tt4800708,nm7413885,1
tt4801232,nm1900160,1
tt4801352,nm0094744,5
tt4801456,nm3583561,3
tt4801514,nm3357513,1
tt4801604,nm2308287,3
tt4801606,nm2007568,4
tt4802214,nm2357225,7
tt4803730,nm1655234,1
tt4805316,nm2201016,1
tt4805816,nm1641519,2
tt4805880,nm8798648,1
tt4806012,nm1107016,1
tt4806232,nm7415469,1
tt4807272,nm1892310,1
tt4807408,nm0084312,1
tt4807830,nm2771884,2
tt4807908,nm3901850,2
tt4807950,nm4743469,1
tt4809238,nm2020038,1
tt4809458,nm2408578,1
tt4809638,nm1688464,2
tt4810104,nm7418549,1
tt4810828,nm2570831,1
tt4810964,nm7349096,1
tt4811564,nm0215337,1
tt4811706,nm1302401,3
tt4813122,nm2201408,4
tt4813254,nm4677186,3
tt4814290,nm4138262,2
tt4814354,nm5794009,5
tt4814760,nm2060444,1
tt4815122,nm3246780,2
tt4815862,nm0743093,6
tt4816906,nm2808904,1
tt4817256,nm1411830,1
tt4817466,nm3539004,1
tt4817640,nm0023929,32
tt4818168,nm3762333,1
tt4818662,nm1985209,3
tt4818804,nm0112456,5
tt4818930,nm7278299,4
tt4819458,nm0175768,1
tt4819470,nm4620622,1
tt4819498,nm1283651,5
tt4819514,nm5181204,3
tt4819544,nm7424713,1
tt4819560,nm0227625,8
tt4819576,nm5794009,5
tt4819880,nm3149590,3
tt4820278,nm0898547,10
tt4820296,nm7425516,1
tt4820312,nm1757671,8
tt4823122,nm1292891,3
tt4823434,nm0411517,4
tt4823524,nm5690888,1
tt4823538,nm1000616,3
tt4823776,nm0384722,6
tt4824256,nm2495167,1
tt4824302,nm0005190,18
tt4824308,nm1880561,7
tt4824316,nm0005522,6
tt4826674,nm0358327,7
tt4827290,nm0850958,8
tt4827442,nm7394582,1
tt4827558,nm0219136,13
tt4827878,nm1691239,3
tt4827922,nm3437456,1
tt4827986,nm3592235,4
tt4828304,nm5452843,1
tt4828330,nm7370305,1
tt4828492,nm0158305,6
tt4829436,nm1180915,3
tt4830708,nm0935164,5
tt4830786,nm3409787,1
tt4831682,nm1070665,1
tt4831810,nm3554009,1
tt4832248,nm1813784,1
tt4832378,nm1037826,3
tt4832640,nm1804614,5
tt4833384,nm5381630,4
tt4834220,nm0614505,1
tt4834622,nm1327703,15
tt4834712,nm6217164,1
tt4834762,nm3070908,4
tt4835298,nm0157337,4
tt4835394,nm1013665,6
tt4835676,nm2658741,1
tt4835698,nm5379662,1
tt4835894,nm2005950,1
tt4835926,nm3568758,2
tt4835940,nm2352364,1
tt4836110,nm3406099,5
tt4836580,nm8756455,1
tt4836736,nm0128365,5
tt4837062,nm1114829,7
tt4837074,nm3887268,1
tt4837126,nm1070766,2
tt4837232,nm2279441,2
tt4838248,nm2215715,2
tt4838316,nm7438966,1
tt4838334,nm3332461,1
tt4838422,nm7439061,1
tt4838440,nm0802807,5
tt4838486,nm1645978,2
tt4838534,nm0818237,3
tt4839118,nm0456031,3
tt4839414,nm3553138,1
tt4839424,nm7440260,1
tt4839458,nm6831981,1
tt4839476,nm1894295,1
tt4840096,nm2196814,1
tt4840170,nm0363087,2
tt4840206,nm1505934,7
tt4840554,nm0067166,2
tt4840666,nm0797053,1
tt4840686,nm0411025,15
tt4840810,nm1871393,3
tt4841464,nm0652305,4
tt4841640,nm4932106,1
tt4841648,nm4975262,4
tt4842270,nm1212770,9
tt4842282,nm0811100,2
tt4842296,nm0225010,15
tt4842646,nm0641373,5
tt4842648,nm3526488,3
tt4842814,nm1327703,15
tt4843012,nm1240647,11
tt4843208,nm0643423,2
tt4843344,nm0003529,2
tt4843618,nm0611983,4
tt4843762,nm0922520,6
tt4844130,nm2367198,5
tt4844140,nm0997291,4
tt4844148,nm0537923,3
tt4844288,nm0590855,11
tt4844636,nm0759574,4
tt4845026,nm0002306,3
tt4845940,nm2997088,1
tt4846220,nm4664429,1
tt4846232,nm1343394,5
tt4846340,nm0577647,3
tt4846926,nm3590210,6
tt4846952,nm3792294,7
tt4847454,nm0996696,1
tt4847546,nm3231736,6
tt4848010,nm2884474,3
tt4849176,nm3686065,2
tt4849438,nm1442514,11
tt4851570,nm1849326,4
tt4851630,nm4584004,2
tt4851852,nm0911061,18
tt4853102,nm0515005,6
tt4853248,nm6361145,1
tt4853910,nm4263273,6
tt4853926,nm3378055,2
tt4854126,nm1065452,1
tt4854820,nm3510519,2
tt4855748,nm3250342,1
tt4856190,nm2671235,2
tt4856674,nm4951626,1
tt4857062,nm7455441,1
tt4857264,nm1079062,3
tt4857496,nm0905343,8
tt4857596,nm1096212,6
tt4857806,nm2887990,2
tt4857878,nm1996138,2
tt4857886,nm0863120,5
tt4858474,nm1443120,1
tt4858674,nm1257352,3
tt4859032,nm1575988,1
tt4859168,nm4050491,3
tt4859246,nm4897036,4
tt4859266,nm3265321,4
tt4861696,nm2657081,2
tt4862190,nm3769280,1
tt4862468,nm0311508,19
tt4862506,nm1468487,4
tt4862984,nm2699782,2
tt4863784,nm2785946,3
tt4864584,nm1270422,1
tt4864624,nm1785988,1
tt4865332,nm5936070,3
tt4865436,nm1959662,3
tt4866214,nm6371735,1
tt4866654,nm4998712,5
tt4866712,nm1738082,6
tt4866768,nm0572114,5
tt4867110,nm5274019,2
tt4868300,nm2910929,1
tt4869678,nm7464139,1
tt4869974,nm0091335,3
tt4871018,nm1838841,4
tt4871022,nm6280685,2
tt4871120,nm4060714,2
tt4871980,nm0937306,6
tt4872078,nm0245112,1
tt4872162,nm0007082,14
tt4872210,nm1856817,2
tt4872260,nm4415980,1
tt4872896,nm1985424,1
tt4873170,nm1173037,1
tt4874206,nm1970598,5
tt4874298,nm2533283,1
tt4874350,nm3265119,1
tt4874812,nm3273103,2
tt4875150,nm2338949,1
tt4875774,nm2021905,1
tt4875962,nm3759164,1
tt4876302,nm3950508,1
tt4876334,nm5396814,1
tt4876524,nm1180915,3
tt4876546,nm7469632,1
tt4876952,nm0258431,1
tt4877122,nm1902232,2
tt4877264,nm0757081,9
tt4877606,nm2593537,7
tt4877706,nm2934741,6
tt4878482,nm0281945,6
tt4880630,nm2043473,3
tt4880926,nm2034409,2
tt4880956,nm0409646,12
tt4881172,nm4234237,2
tt4881242,nm1066396,15
tt4881276,nm3503229,4
tt4881302,nm0659380,17
tt4881362,nm5339365,1
tt4881364,nm4423103,1
tt4881430,nm7274555,1
tt4881642,nm2384515,1
tt4881806,nm1291105,4
tt4882174,nm0335980,1
tt4882376,nm0001401,3
tt4882548,nm1471001,3
tt4882692,nm2464185,1
tt4882694,nm7473972,1
tt4882700,nm4110102,10
tt4882708,nm3703371,1
tt4882964,nm2601775,5
tt4883336,nm0188027,4
tt4884914,nm3937456,2
tt4885784,nm0950728,7
tt4886070,nm4127109,1
tt4886726,nm5304661,1
tt4886942,nm10563726,1
tt4887028,nm3026118,1
tt4887400,nm7478007,2
tt4888834,nm7479043,1
tt4892682,nm0150929,7
tt4892714,nm0151135,6
tt4892962,nm1472698,3
tt4893452,nm0836715,9
tt4894198,nm1714788,16
tt4895614,nm1906188,2
tt4895628,nm1103123,4
tt4895668,nm0554076,3
tt4895740,nm1625220,3
tt4895790,nm1353167,1
tt4895910,nm6494815,1
tt4896340,nm7483156,1
tt4896898,nm0245040,3
tt4896920,nm5124231,1
tt4897890,nm0890060,45
tt4897908,nm1055105,12
tt4898004,nm6650012,3
tt4898530,nm3168051,3
tt4898564,nm7101998,2
tt4898602,nm1172024,1
tt4898730,nm0004344,1
tt4898888,nm0309959,1
tt4898962,nm1561284,1
tt4899370,nm1363250,2
tt4899406,nm3486709,3
tt4899510,nm5456945,2
tt4900708,nm0475905,25
tt4900716,nm2439708,2
tt4901306,nm0002645,10
tt4901338,nm4410767,5
tt4901356,nm0110292,13
tt4901756,nm5276483,5
tt4901798,nm0833027,2
tt4902206,nm2011733,3
tt4902260,nm0117005,2
tt4902266,nm6532461,1
tt4902376,nm0872594,3
tt4902716,nm2656048,2
tt4902904,nm0420817,3
tt4903366,nm1777967,15
tt4905880,nm3855079,3
tt4906164,nm0625725,1
tt4906686,nm1218863,6
tt4906960,nm0527453,9
tt4906984,nm3051114,3
tt4907174,nm4378552,1
tt4907206,nm6286319,1
tt4907864,nm0618881,10
tt4907976,nm5357828,1
tt4908174,nm1033939,1
tt4908430,nm3630622,1
tt4908764,nm0504264,2
tt4909448,nm0006395,19
tt4909506,nm9634132,2
tt4909602,nm1271703,2
tt4909752,nm0080235,10
tt4909982,nm0160666,3
tt4909984,nm3172532,1
tt4910232,nm4147334,1
tt4911404,nm1163899,2
tt4911656,nm1322135,8
tt4911780,nm1519363,4
tt4911876,nm2564978,1
tt4911940,nm0015359,13
tt4911996,nm0784008,4
tt4912452,nm3420017,4
tt4912622,nm1515311,2
tt4912910,nm0003160,4
tt4913966,nm1980431,1
tt4914580,nm0453518,11
tt4915672,nm0719320,3
tt4916048,nm7498460,1
tt4916176,nm3527073,1
tt4916534,nm1541888,5
tt4916630,nm2308774,4
tt4916744,nm1562288,2
tt4917224,nm0346841,7
tt4917384,nm0707200,4
tt4917622,nm5070566,1
tt4917700,nm4735488,1
tt4917856,nm2414707,2
tt4917862,nm0117929,6
tt4919066,nm4328189,1
tt4919240,nm3430550,2
tt4919484,nm0755158,7
tt4919766,nm0148482,3
tt4920130,nm0942185,5
tt4920312,nm1490112,1
tt4920960,nm6427447,4
tt4921370,nm0005647,6
tt4921860,nm6832369,2
tt4922008,nm3576619,1
tt4922028,nm1040588,4
tt4922674,nm3533685,4
tt4922678,nm4260569,4
tt4922692,nm1346713,3
tt4922694,nm3578957,6
tt4922810,nm7503676,1
tt4923042,nm2120871,3
tt4923200,nm1438245,3
tt4923846,nm1088868,6
tt4924082,nm2348149,1
tt4924686,nm6386483,1
tt4924942,nm2692858,7
tt4925292,nm1950086,2
tt4925340,nm3248608,1
tt4926026,nm2337269,1
tt4926538,nm0057842,9
tt4926822,nm0480768,5
tt4927574,nm2201450,14
tt4927652,nm2201408,4
tt4927984,nm3397365,2
tt4928620,nm1776242,4
tt4928704,nm3106028,3
tt4928814,nm2016696,1
tt4929720,nm3225709,2
tt4930000,nm3221483,8
tt4930176,nm0076557,1
tt4930624,nm7509231,5
tt4930814,nm3859342,6
tt4932154,nm1326842,2
tt4932388,nm1267569,3
tt4932436,nm4056321,2
tt4932720,nm7510401,2
tt4933238,nm0265541,4
tt4933410,nm0408644,3
tt4933472,nm0023929,32
tt4933506,nm1233190,3
tt4933914,nm3723066,2
tt4934780,nm3781554,2
tt4934870,nm0959994,7
tt4934886,nm4057245,4
tt4934950,nm1126068,6
tt4935084,nm0728149,20
tt4935110,nm5860568,2
tt4935158,nm1672085,3
tt4935190,nm3079439,2
tt4935282,nm0321159,15
tt4935334,nm1671066,3
tt4935372,nm2015237,2
tt4935418,nm3159880,4
tt4935746,nm2435337,1
tt4935898,nm2082562,1
tt4936122,nm4132885,1
tt4936176,nm0001302,4
tt4936300,nm0594198,3
tt4936450,nm0612816,6
tt4937112,nm2287669,1
tt4937114,nm1484928,8
tt4937208,nm3508637,1
tt4937514,nm5292466,5
tt4937564,nm0894173,3
tt4937812,nm4301161,3
tt4938050,nm4907810,4
tt4938292,nm7515404,1
tt4938588,nm4200348,1
tt4938746,nm5323727,1
tt4938790,nm3213296,3
tt4938820,nm3146722,3
tt4939066,nm0497565,5
tt4939866,nm3281569,1
tt4940370,nm0379773,2
tt4940416,nm1074134,1
tt4940456,nm1018493,6
tt4940780,nm1167412,5
tt4941354,nm0550004,1
tt4941722,nm0370912,4
tt4942270,nm1350587,5
tt4942478,nm6252684,1
tt4942694,nm0019144,1
tt4943218,nm2266823,3
tt4943322,nm0747849,15
tt4943558,nm4857370,7
tt4943562,nm4833695,2
tt4943620,nm3980314,1
tt4943706,nm3703401,1
tt4943992,nm2557565,1
tt4944352,nm1666445,4
tt4944434,nm4628502,2
tt4944460,nm0190389,7
tt4944506,nm0346360,4
tt4944596,nm2507695,5
tt4944620,nm0023070,2
tt4944644,nm0899535,2
tt4944658,nm1942303,5
tt4946006,nm1081736,1
tt4946336,nm5394825,1
tt4946602,nm4598786,2
tt4947084,nm2819123,2
tt4947672,nm0097580,3
tt4947738,nm3424685,1
tt4948040,nm4098523,2
tt4948452,nm1095625,5
tt4948632,nm3797575,15
tt4948838,nm1379105,2
tt4949088,nm0875159,2
tt4949100,nm2415168,6
tt4949112,nm2924350,1
tt4949162,nm3244933,1
tt4949254,nm1802378,1
tt4949288,nm3947269,1
tt4949290,nm0915394,17
tt4949324,nm1363374,3
tt4950110,nm0061982,3
tt4950192,nm1138158,5
tt4951834,nm4404664,2
tt4951982,nm0899121,10
tt4952044,nm0057347,3
tt4952054,nm0994402,4
tt4953610,nm4771615,1
tt4954522,nm4469445,1
tt4954564,nm0463156,3
tt4954660,nm2032664,10
tt4954968,nm5292466,5
tt4955012,nm0745438,3
tt4955062,nm1037507,1
tt4955162,nm0324713,2
tt4955338,nm2965954,1
tt4955566,nm1667854,3
tt4955826,nm7531377,3
tt4956376,nm5604086,1
tt4956378,nm7532138,1
tt4956984,nm0117556,2
tt4957446,nm0955434,8
tt4957538,nm0814469,27
tt4958448,nm2091911,2
tt4958468,nm2041883,1
tt4958596,nm6218834,3
tt4958666,nm2050878,8
tt4959276,nm1699895,6
tt4959326,nm1668634,3
tt4959358,nm4800083,1
tt4959440,nm0523363,5
tt4959548,nm0488715,6
tt4959876,nm3017172,1
tt4959972,nm1002258,4
tt4960242,nm1249411,5
tt4960576,nm1496066,1
tt4960754,nm1922191,5
tt4960764,nm0644654,1
tt4961322,nm2572228,9
tt4961334,nm1167591,14
tt4961380,nm3598892,4
tt4963830,nm1411329,4
tt4964310,nm1089985,6
tt4964550,nm7539475,1
tt4964580,nm4154470,4
tt4964598,nm3849565,5
tt4964788,nm1410815,8
tt4965146,nm1749348,1
tt4966046,nm7916459,1
tt4966266,nm0470081,7
tt4966278,nm0264738,1
tt4966532,nm1823550,2
tt4966878,nm1048907,2
tt4967094,nm3498229,2
tt4967220,nm2275745,1
tt4967920,nm2133921,10
tt4968782,nm0056048,2
tt4969044,nm0474233,8
tt4969672,nm6192966,1
tt4970038,nm3612638,2
tt4970294,nm0355453,4
tt4970552,nm1302411,10
tt4971258,nm4766248,1
tt4971344,nm0002191,8
tt4971346,nm0878768,1
tt4971408,nm0450699,2
tt4971424,nm1661504,2
tt4971480,nm5525511,1
tt4971484,nm6327014,1
tt4971824,nm5073582,1
tt4971830,nm6428059,1
tt4972582,nm0796117,12
tt4972904,nm0532509,3
tt4974192,nm2637033,3
tt4974230,nm4423404,1
tt4974254,nm5188870,1
tt4974356,nm1352172,14
tt4974616,nm2652686,1
tt4974684,nm4342198,5
tt4974778,nm1766424,5
tt4975280,nm0814694,2
tt4975498,nm4259348,3
tt4975722,nm1503575,3
tt4975920,nm0000352,2
tt4976192,nm0787135,4
tt4976496,nm4062141,2
tt4976588,nm1248456,1
tt4977524,nm3240563,1
tt4977530,nm0149446,9
tt4977540,nm5928226,3
tt4978274,nm1351912,1
tt4978404,nm4898626,6
tt4978710,nm0021899,10
tt4979110,nm0592803,10
tt4979652,nm1017500,4
tt4979860,nm0648902,9
tt4980154,nm0084347,2
tt4980272,nm1069826,16
tt4980812,nm3163561,18
tt4981292,nm2414949,1
tt4981752,nm4195247,1
tt4981966,nm1653460,6
tt4982166,nm4650967,1
tt4982252,nm3376391,1
tt4982356,nm0819965,2
tt4982870,nm2053953,1
tt4983736,nm4242010,8
tt4984868,nm3590210,6
tt4985848,nm1698245,1
tt4985854,nm3367146,1
tt4985906,nm4899218,7
tt4986098,nm2569510,1
tt4986134,nm0834960,1
tt4986754,nm0449466,1
tt4986830,nm7559075,1
tt4987556,nm1001345,9
tt4988692,nm1699895,6
tt4990516,nm4492920,1
tt4990706,nm0728954,2
tt4991074,nm5956679,3
tt4991112,nm3664884,2
tt4991172,nm1002009,1
tt4991384,nm4274575,5
tt4991512,nm1383301,2
tt4991590,nm2903575,1
tt4991652,nm1892220,3
tt4991660,nm5336883,1
tt4991676,nm0022289,1
tt4991786,nm3172856,1
tt4992060,nm0329411,2
tt4992086,nm5039798,8
tt4992114,nm5772485,5
tt4992620,nm0997351,1
tt4993964,nm1318381,4
tt4993990,nm0106709,1
tt4994564,nm0139905,5
tt4994718,nm1738966,7
tt4994736,nm1560896,5
tt4994992,nm2101400,1
tt4995748,nm3607398,11
tt4995776,nm1356268,3
tt4995790,nm1128037,5
tt4996022,nm1374706,1
tt4997036,nm0293822,2
tt4997398,nm0118345,14
tt4998222,nm1484439,1
tt4998772,nm3210041,1
tt4999290,nm1274203,2
tt5000002,nm1104113,5
tt5000250,nm4442594,1
tt5000698,nm1876813,7
tt5000984,nm0472605,1
tt5001426,nm3228540,3
tt5001436,nm2096009,24
tt5001456,nm2096009,24
tt5001718,nm4907810,4
tt5001754,nm0644204,2
tt5002394,nm1138158,5
tt5002544,nm1439346,16
tt5002872,nm7568478,1
tt5003186,nm1981567,2
tt5004420,nm4794895,1
tt5004422,nm1193794,2
tt5004766,nm1038878,2
tt5005454,nm7570685,1
tt5005496,nm1044996,4
tt5005684,nm6436658,4
tt5007774,nm7571829,2
tt5008256,nm6612721,1
tt5009208,nm1726385,1
tt5009236,nm8740969,1
tt5009286,nm1802267,3
tt5010982,nm3265510,2
tt5011242,nm5411339,2
